date	content
2023-02-20 05:33:38+00:00	Jones intersection is equally good for now, while traffic from Oyebanji round about connecting Adeniji Adele road through Oba's palace and Police post  is very much ok at this time.
2023-02-20 05:33:39+00:00	llubinrin connecting Carter bridge is good to go while traffic from Carter bridge enroute Ebuta Ero connecting back to Police Post is looking good as well.         
2023-02-20 06:33:12+00:00	      Movement from Sabo Roundabout to Onimalu connecting Samelot approaching Itamaga Intersection inbound Lasustech third gate en voyage Lucky Fibres via Maya entering Adamo is GTG likewise the return journey.
2023-02-20 06:33:13+00:00	Bus stop activities slow down movement a bit in Adamo while movement from there to Isiwu inward Imota down to Agbowa is a smooth drive same as the outward drive.
2023-02-20 06:53:39+00:00	        Good movement from Kara to New garage. Slow moving traffic from New garage inward the Old BRT park due to bus stop activities, road demarcation and uneven portion of the road along the corridor. Better movement inward Otedola.
2023-02-20 06:53:39+00:00	Good movement on the return trip from Otedola back to Kara. Good movement on Oba Ogunnusi road from River valley to VIS. Slight delays at VIS corridor due to alternation and massive turning. Better movement inward Omole junction aside alternation.
2023-02-20 06:53:49+00:00	Omole inward Excellence, Ogba,odoeran is good aside alternation. The return trip from Odo-eran back to River valley, Isheri olowora  is good aside alternations.          
2023-02-20 07:01:12+00:00	          High volume of traffic on 3rd mainland bridge inward Adeniji, this is due to early morning rush and a broken down Diana mini truck with rear tyre problem meanwhile the truck is finally out of the road.
2023-02-20 07:01:12+00:00	Adeniji inward Simpson is slow moving traffic, ascending Simpson bridge is good to go, Obalende bridge is good but approaching Onikan bridge descending Flag house is moving as expected, Onikan bridge down to CMS bridge is good.
2023-02-20 07:01:13+00:00	Return journey from Apogbon bridge descending CMS by Outer Marina inward State house is good, Officers Mess ascending McWen bridge down to Bonny is moving as expected, State house inward Obalende bridge and the stretch of Ilubirin is good.
2023-02-20 07:01:14+00:00	Osborne road enroute Emergency point to connect Ilubirin is good to go, Ilubirin down to Cater bridge is good to go, good movement from High Court enroute Sangrouse inward Sura ascending Simpson bridge.         
2023-02-20 08:15:13+00:00	        Costain inward iganmu is ok.                             Iganmu inward Alaba suuru is moving appreciably likewise the return journey, Iganmu bridge inward Ijora sifax is moving steadily but slow approaching Sifax.
2023-02-20 08:15:13+00:00	Alaka inward Ijora has a lane occupied by tankers while a lane is moving freely but slow approaching Sifax.  Ijora sifax inward Ijora bridge has a lane occupied by tankers while a lane is moving freely inward Total bridge.
2023-02-20 08:15:14+00:00	Ijora sifax Inward Ijora 7up roundabout is moving well but busy within the roundabout            Total bridge inward Ijora olopa is moving slowly, Iddo inward Ijora olopa connecting Eko bridge through LAWMA junction is moving steadily.
2023-02-20 08:15:15+00:00	Eko bridge inward Ijora olopa is busy and high volume turning inward Iddo/ Carter bridge but moving freely inward Ijora Oloye and high bridge, Total bridge inward Iganmu and Costain is gtg.         
2023-02-20 08:20:21+00:00	        Movement  from Empire to Jibowu under bridge to Saint Agnes is a moving traffic, Saint Agnes to Sabo, Alagomeji are good to go, while Panti to Adekunle intersection is a slow movement due to traffic light.
2023-02-20 08:20:21+00:00	Return journey from ADEKUNLE intersection to Makoko junction down to  Panti is busy while Alagomeji inward St Agnes down to  Jibowu under bridge are good. Jibowu inward Yaba is a busy movement Yaba to Oyingbo is good to go.
2023-02-20 08:20:23+00:00	Bourjson roundabout down to Otto/Iddo are in good shape, return journey from Iddo to Oyinbo by Total is busy, from Kano/Jebba down to Adekunle intersection are in good shape.        
2023-02-20 09:03:38+00:00	        Better Movement from Olopomeji and Gbagada Express toward Iyana-oworo and Ilaje . Appreciable movement from Ilaje to Unilag Water Front. While Slow and Steady movement frm Unilag Water front to Adekunle inter-change.
2023-02-20 09:03:39+00:00	Adekunle inter-change onward journey Iyana-oworo enroute Olopomeji and Gbagada Express is good to go. Gbagada Express inward Car wash and Oworoshoki is good to go.         
2023-02-20 11:15:57+00:00	     Slow but steady movement from Kara inward Old BRT park due to road demarcation.  Otedola back to Kara is good. River inward VIS is good aside alternation.      
2023-02-20 11:15:57+00:00	Akiode inward Omole junction to connect Agidingbi is slow due to alternation at Omole junction. Omole inward Excellence ,Ogba and Odo Eran is good aside alternations. Odoeran back to Omole is good aside alternations.      
2023-02-20 11:15:59+00:00	Omole inward VIS is good aside alternation at VIS . VIS inward Isheri Olowora is good. No impediment recorded.         
2023-02-20 14:28:53+00:00	     Traffic from Excellence hotel enroute Jungle is still an encouraging movement aside alternation delay along the corridor, same as return journey back to Ajayi junction, then slow to Excellence hotel.
2023-02-20 14:28:54+00:00	Jungle inward Fagba is good upto Church his stop, then moving gradually to Fagba junction.  Fagba to Ishaga is good. Return journey from Ishaga to Fagba is good upto Station, it's slow inward Fagba junction due to alternation and the activities of commercial motorcycles/Tricycle.
2023-02-20 14:28:55+00:00	Moving back to Agege is good.  Traffic on Railway crossing to and from Fagba intersection moves gradually     
2023-02-20 15:41:32+00:00	     PWD all through Airport turning likewise inward Airport bus stop and National is currently experiencing high volume of vehicular flow, while inward Ikeja Along and Ajayi Farm is quite better but gradually building up at Ajayi farm due to the
2023-02-20 15:41:32+00:00	activities of the yellow buses coupled with the narrow path at Ajayi Farm.  Ile Zik inward Mangoro and Cement is still in good shape at the moment. Meanwhile return journey is still good all through to  Ajayi.
2023-02-20 15:41:34+00:00	inward National is good to go but busy at Airport turning due to alternation.    
2023-02-20 16:03:53+00:00	    An encouraging movement from Barracks inward Ojuelegba bridge, Dorman long bridge down to Fadeyi,  likewise Ojuelegba bridge inward empire and Jibowu is also under control by our men.    
2023-02-20 16:39:41+00:00	     Better movement within our area of coverage at this hour.   Although there is still an impediment at kola but it has no impact on traffic for now.
2023-02-20 16:39:42+00:00	Alakuko, amje, to Ajegunle is looking good with a smooth and good return journey back to Abule egba, connecting Ilepo           
2023-02-20 16:43:13+00:00	     It is a steady moving traffic from Empire to Jibowu under bridge, Jibowu under bridge down to Saint Agnes,Sabo,Alagomeji,Adekunle intersection are good to go for now.
2023-02-20 16:43:14+00:00	The return journey from Adekunle intersection to Makoko junction,Panti are busy due to the signal light.  From Panti to Alagomeji are in good shape, steady moving traffic from Alagomeji  to Sabo due to the signal light likewise
2023-02-20 16:43:15+00:00	Sabo inward Saint Agnes are moving steadily while Saint Agnes to Jibowu under bridge are good to go.  Jibowu under bridge to Yaba down to Oyingbo are in good shape,Bourjson roundabout down to Otto,Iddo are good to go.
2023-02-20 16:43:17+00:00	The return journey from Iddo down to Oyingbo are good to go while Oyingbo by Total is busy.  From kano/Jebba down to Adekunle intersection are in good shape.  No record of impediment for now.           
2023-02-20 18:35:59+00:00	7:25PM]      Generally, we are experiencing a very good movement. No record of Impediment at the moment.  Officers are on ground doing the needful accordingly.           
2023-02-20 18:42:34+00:00	     Steady movement from Otedola to Berger, better movement to Kara and the return trip from Kara into Lagos is looking good.   Steady Moving traffic from Isheri Olowora, River valley, kosoko, Oremeta. 
2023-02-20 18:42:36+00:00	Better movement to VIS, better movement to Omole junction asides the alternation.  Good movement to Afeez bus stop, steady moving traffic to Excellence hotel.  Slight delay at Ogba occasioned by the bus stop activities.
2023-02-20 18:42:38+00:00	Good movement to Caterpillar , Odo eran, Wemco  and the return journey from Wemco to Odo is steady.  Better movement continue to Caterpillar, slow movement approaching Ogba due to the vehicles going towards Thomas salako.
2023-02-20 18:42:39+00:00	Good movement to Excellence asides the alternation delay.  Good movement to Omole junction asides the alternation delay.  Good movement to Grammar school, steady movement to VIS, good movement to River valley to Isheri Olowora.
2023-02-20 18:56:42+00:00	     Slow and steady movement all the way from obalende bridge and the stretch of ilubirin,  ilubirin inward adeniji down to adekunle on third mainland bridge is good  slow and steady movement from osborne road inward emergency point to connect ilubirin 
2023-02-20 19:27:43+00:00	      Slow and steady movt all the way from Obalende bridge through Ilubirin.  Ilubirin inw Adeniji down to Adekunle on 3rd mainland bridge is good.  Slow and steady movt from Osborne road inw Emergency point to connect Ilubirin.    
2023-02-20 20:10:44+00:00	      College road stretch is good in and out. Jungle to Fagba bstop is free.  Movt around Fagba intersection is steady. Further movt to Pen Cinema underneath the bridge is good.   Jonathan Coker Rd to Olayiwola is fast moving. RJ is good to go.
2023-02-20 20:11:42+00:00	Fagba intersection to Ishaga round about is good.  Ishaga round about to Elliot is good.  Toyin-Agbado crossing road is moving steadily.   There are no impediments on these roads at the moment.         
2023-02-21 05:55:41+00:00	Traffic is still gd leaving Alapere inw Ogudu, Ifako, Iyana Oworo and Olopomeji.       
2023-02-21 05:59:06+00:00	      Traffic is gd entering the Third Mainland Bridge approaching Ilaje, then slow from Ilaje inw Unilag Waterfront thru Adekunle and Adeniji.       
2023-02-21 06:12:37+00:00	       Traffic is gd from Odogunyan thru White House, Saw Mill, School Gate, Banuso, Sabo and Ikorodu R/Abt.  Traffic is still gd thru Benson, Haruna, Agric, Ogolonto, Majidun, Itowolo and Odogun.       
2023-02-21 06:12:38+00:00	Traffic gets slow leaving Odogun inw Ajegunle to Irawo, then better thru Rasco, Owode approaching Mile 12.  Slow from Mike 12 inw Kosofe, Iyana School and Ketu.  Traffic is better leaving Ketu inw Ojota interchange and Ojota B/Stop.       
2023-02-21 06:34:29+00:00	     Traffic is gd from Ojota bus stop thru New Garage, Odo Iyalaro bridge, Maryland, Independence Tunnel, Idiroko, Anthony, Obanikoro, Palmgrove, Onipan inw Fadeyi.       
2023-02-21 06:34:30+00:00	Moving on thru the Dorman Long bridge descending to Ojuelegba inw Ojuelegba Bridge to Barracks, Stadium and Alaka is all gd likewise the return trip.       
2023-02-21 06:39:37+00:00	         Traffic is gd from Iyana Oworo thru Gbagada, First Pedro, Newcastle inw Anthony Bridge to Barracks, Oshodi Bridge and Charity.       
2023-02-21 06:39:38+00:00	Traffic is gd leaving Charity thru Toyota, Five Star, Iyana Isolo, Ilasa, Iyana Itire approaching Cele.       
2023-02-21 06:45:27+00:00	        A plank laden truck has broken down by Law School inw Lekki, taking up a lane.  Effort is on to get it off the road even as Men are on ground.         
